"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_2"	"response.Self_1"	"response.Self_3"	"response.Comfort_3"	"response.Comfort_2"	"response.SomA_3"	"response.DoM_1"	"response.Comfort_1"	"response.Sleep_2"	"response.Sleep_1"	"response.SomA_2"	"response.ToM_2"	"response.Self_2"	"response.Plan_2"	"response.Plan_3"	"response.ToM_1"	"response.DoM_3"	"response.ToM_3"	"response.Plan_1"	"response.SomA_1"	"response.Sleep_3"	"response.Check_1"	"response.Check_2"
"135490.199999988"	"questionnaire"	"1.0"	"27/12/2022"	"09:39:58"	"multiple-slider"	"9"	"713818"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	"113"	"0:22"	"8.00008333333333"	"75"	"36"	"57"	"15"	"35"	"61"	"73"	"29"	"59"	"58"	"59"	"37"	"38"	"71"	"76"	"26"	"54"	"29"	"100"	"67"	"61"	"99"	"100"
