"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_1"	"response.Plan_2"	"response.ToM_2"	"response.Sleep_1"	"response.Self_1"	"response.ToM_1"	"response.SomA_3"	"response.Comfort_3"	"response.Comfort_1"	"response.DoM_3"	"response.SomA_2"	"response.Self_3"	"response.Sleep_3"	"response.DoM_2"	"response.Plan_1"	"response.ToM_3"	"response.Sleep_2"	"response.Comfort_2"	"response.SomA_1"	"response.Self_2"	"response.Plan_3"	"response.Check_1"	"response.Check_2"
"68399.9000000954"	"questionnaire"	"1.0"	"14/03/2023"	"17:15:46"	"multiple-slider"	"9"	"905138"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.37"	"044"	"0:22"	"8.00006500000159"	"66"	"35"	"35"	"54"	"63"	"62"	"81"	"46"	"46"	"45"	"21"	"44"	"23"	"60"	"60"	"27"	"27"	"26"	"76"	"57"	"23"	"71"	"96"
