"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_3"	"response.SomA_2"	"response.Self_2"	"response.Sleep_1"	"response.Comfort_3"	"response.Sleep_2"	"response.Comfort_1"	"response.Plan_3"	"response.ToM_2"	"response.Self_1"	"response.Sleep_3"	"response.Comfort_2"	"response.SomA_3"	"response.DoM_2"	"response.ToM_1"	"response.DoM_1"	"response.Self_3"	"response.Plan_2"	"response.SomA_1"	"response.Plan_1"	"response.DoM_3"	"response.Check_1"	"response.Check_2"
"82160.5"	"questionnaire"	"1.0"	"09/01/2023"	"17:10:54"	"multiple-slider"	"9"	"746175"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.92"	"149"	"0:22"	"8.000035"	"100"	"0"	"79"	"59"	"40"	"62"	"54"	"35"	"29"	"27"	"90"	"30"	"91"	"28"	"67"	"72"	"74"	"70"	"58"	"78"	"71"	"84"	"80"
