"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_3"	"response.DoM_2"	"response.Plan_2"	"response.ToM_2"	"response.ToM_1"	"response.Sleep_1"	"response.Comfort_2"	"response.Self_1"	"response.Self_3"	"response.Sleep_3"	"response.Plan_3"	"response.Plan_1"	"response.DoM_1"	"response.Self_2"	"response.Comfort_1"	"response.Comfort_3"	"response.SomA_1"	"response.DoM_3"	"response.SomA_3"	"response.Sleep_2"	"response.SomA_2"	"response.Check_1"	"response.Check_2"
"76064.0999999642"	"questionnaire"	"1.0"	"24/12/2022"	"14:16:00"	"multiple-slider"	"9"	"687913"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.53"	"114"	"0:22"	"8.0002399999996"	"74"	"85"	"53"	"90"	"89"	"80"	"69"	"81"	"65"	"20"	"19"	"19"	"17"	"30"	"81"	"81"	"72"	"69"	"99"	"76"	"1"	"100"	"100"
