"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_2"	"response.Sleep_3"	"response.Self_2"	"response.Comfort_2"	"response.ToM_2"	"response.SomA_1"	"response.Plan_1"	"response.DoM_1"	"response.DoM_2"	"response.Plan_3"	"response.Comfort_1"	"response.Self_3"	"response.ToM_1"	"response.Self_1"	"response.DoM_3"	"response.SomA_3"	"response.Sleep_2"	"response.ToM_3"	"response.Plan_2"	"response.Sleep_1"	"response.Comfort_3"	"response.Check_1"	"response.Check_2"
"73720.1000001431"	"questionnaire"	"1.0"	"06/03/2023"	"17:42:34"	"multiple-slider"	"9"	"802784"	"0.0-9.0"	"600"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.28"	"037"	"0:22"	"8.00004666666587"	"87"	"95"	"5"	"91"	"5"	"95"	"92"	"87"	"88"	"6"	"96"	"81"	"87"	"4"	"3"	"3"	"96"	"5"	"7"	"96"	"95"	"100"	"100"
