"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_1"	"response.ToM_3"	"response.SomA_1"	"response.Self_3"	"response.Plan_1"	"response.Plan_3"	"response.ToM_2"	"response.Sleep_1"	"response.SomA_2"	"response.DoM_3"	"response.Sleep_2"	"response.DoM_2"	"response.DoM_1"	"response.Comfort_2"	"response.Comfort_3"	"response.Sleep_3"	"response.ToM_1"	"response.Self_2"	"response.Plan_2"	"response.Self_1"	"response.SomA_3"	"response.Check_1"	"response.Check_2"
"114005.600000001"	"questionnaire"	"1.0"	"18/01/2023"	"14:22:54"	"multiple-slider"	"9"	"8486985"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.2"	"001"	"0:22"	"8.00018333333333"	"96"	"40"	"94"	"93"	"87"	"13"	"13"	"10"	"9"	"8"	"7"	"8"	"5"	"83"	"97"	"5"	"9"	"8"	"10"	"9"	"7"	"74"	"86"
