"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_2"	"response.Plan_3"	"response.Sleep_1"	"response.ToM_3"	"response.Self_1"	"response.SomA_1"	"response.DoM_3"	"response.Comfort_2"	"response.Sleep_2"	"response.DoM_2"	"response.ToM_2"	"response.Sleep_3"	"response.Self_2"	"response.SomA_3"	"response.SomA_2"	"response.Plan_1"	"response.Self_3"	"response.DoM_1"	"response.ToM_1"	"response.Comfort_1"	"response.Comfort_3"	"response.Check_1"	"response.Check_2"
"92356.6999999881"	"questionnaire"	"1.0"	"24/12/2022"	"17:05:36"	"multiple-slider"	"9"	"679896"	"0.0-9.0"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.96"	"114"	"0:22"	"8.00021666666667"	"59"	"38"	"75"	"41"	"82"	"39"	"74"	"38"	"66"	"81"	"88"	"75"	"37"	"86"	"70"	"61"	"73"	"68"	"75"	"40"	"40"	"100"	"100"
