"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_3"	"response.SomA_2"	"response.ToM_1"	"response.Plan_1"	"response.DoM_1"	"response.Self_2"	"response.Plan_2"	"response.SomA_3"	"response.Comfort_1"	"response.DoM_3"	"response.SomA_1"	"response.Sleep_3"	"response.Comfort_3"	"response.DoM_2"	"response.ToM_3"	"response.Comfort_2"	"response.ToM_2"	"response.Self_1"	"response.Plan_3"	"response.Sleep_1"	"response.Sleep_2"	"response.Check_1"	"response.Check_2"
"68604.1999999881"	"questionnaire"	"1.0"	"05/01/2023"	"14:27:31"	"multiple-slider"	"9"	"648418"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.13"	"130"	"0:22"	"8.00030499999995"	"84"	"82"	"87"	"84"	"98"	"34"	"21"	"100"	"74"	"77"	"79"	"80"	"78"	"100"	"20"	"66"	"77"	"87"	"79"	"100"	"100"	"100"	"100"
