"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_3"	"response.Plan_2"	"response.Self_3"	"response.Plan_1"	"response.ToM_2"	"response.Self_2"	"response.Plan_3"	"response.Sleep_2"	"response.Comfort_2"	"response.ToM_1"	"response.SomA_2"	"response.Self_1"	"response.DoM_3"	"response.Comfort_3"	"response.Comfort_1"	"response.Sleep_1"	"response.SomA_1"	"response.DoM_1"	"response.DoM_2"	"response.Sleep_3"	"response.ToM_3"	"response.Check_1"	"response.Check_2"
"95113.3999999762"	"questionnaire"	"1.0"	"24/02/2023"	"16:20:18"	"multiple-slider"	"9"	"4640707"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.52"	"026"	"0:22"	"8.00016666666667"	"12"	"80"	"31"	"100"	"0"	"80"	"79"	"62"	"36"	"61"	"14"	"75"	"75"	"38"	"39"	"58"	"81"	"62"	"67"	"46"	"39"	"100"	"83"
