"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_1"	"response.Sleep_3"	"response.SomA_1"	"response.Sleep_2"	"response.DoM_3"	"response.Self_3"	"response.SomA_2"	"response.Plan_3"	"response.DoM_2"	"response.ToM_1"	"response.Self_2"	"response.DoM_1"	"response.Self_1"	"response.Sleep_1"	"response.SomA_3"	"response.ToM_2"	"response.ToM_3"	"response.Comfort_2"	"response.Plan_2"	"response.Comfort_3"	"response.Comfort_1"	"response.Check_1"	"response.Check_2"
"66079.5"	"questionnaire"	"1.0"	"20/03/2023"	"17:07:39"	"multiple-slider"	"9"	"658481"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.01"	"052"	"0:22"	"8.00006999999682"	"26"	"65"	"39"	"65"	"29"	"28"	"30"	"30"	"70"	"33"	"32"	"65"	"42"	"71"	"72"	"38"	"36"	"39"	"34"	"57"	"65"	"100"	"100"
