"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_1"	"response.Sleep_2"	"response.ToM_2"	"response.ToM_3"	"response.Comfort_2"	"response.DoM_1"	"response.DoM_3"	"response.Comfort_3"	"response.Self_3"	"response.Comfort_1"	"response.Plan_3"	"response.SomA_3"	"response.ToM_1"	"response.Plan_2"	"response.SomA_2"	"response.Plan_1"	"response.Sleep_3"	"response.DoM_2"	"response.SomA_1"	"response.Self_2"	"response.Self_1"	"response.Check_1"	"response.Check_2"
"89252.3999999762"	"questionnaire"	"1.0"	"15/02/2023"	"17:42:03"	"multiple-slider"	"9"	"676239"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"61.3"	"017"	"0:22"	"8.00029166666667"	"70"	"76"	"8"	"9"	"51"	"56"	"63"	"55"	"39"	"25"	"36"	"82"	"40"	"42"	"72"	"39"	"58"	"41"	"86"	"38"	"38"	"100"	"100"
