"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.Self_2"	"response.Sleep_3"	"response.ToM_3"	"response.Comfort_2"	"response.ToM_2"	"response.DoM_1"	"response.Plan_3"	"response.Self_1"	"response.Comfort_1"	"response.DoM_3"	"response.Plan_1"	"response.SomA_1"	"response.SomA_3"	"response.Plan_2"	"response.Sleep_2"	"response.Sleep_1"	"response.ToM_1"	"response.Self_3"	"response.DoM_2"	"response.SomA_2"	"response.Check_1"	"response.Check_2"
"92868.5999999046"	"questionnaire"	"1.0"	"14/03/2023"	"10:09:36"	"multiple-slider"	"9"	"965253"	"0.0-9.0"	"600"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.23"	"042"	"0:22"	"8.00026166666746"	"90"	"26"	"34"	"92"	"98"	"83"	"23"	"77"	"80"	"96"	"16"	"82"	"86"	"82"	"84"	"17"	"17"	"94"	"95"	"21"	"43"	"98"	"92"
