"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_1"	"response.Comfort_1"	"response.Sleep_1"	"response.ToM_3"	"response.Comfort_2"	"response.SomA_3"	"response.Self_1"	"response.Plan_1"	"response.Plan_2"	"response.Sleep_3"	"response.ToM_2"	"response.DoM_3"	"response.ToM_1"	"response.DoM_1"	"response.DoM_2"	"response.Comfort_3"	"response.Sleep_2"	"response.Self_2"	"response.SomA_2"	"response.Self_3"	"response.Plan_3"	"response.Check_1"	"response.Check_2"
"84643.5"	"questionnaire"	"1.0"	"18/01/2023"	"10:21:09"	"multiple-slider"	"9"	"798953"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.37"	"140"	"0:22"	"8.00022833333214"	"80"	"80"	"84"	"34"	"68"	"75"	"60"	"57"	"62"	"34"	"31"	"33"	"29"	"53"	"38"	"62"	"67"	"62"	"63"	"71"	"55"	"100"	"76"
