"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_1"	"response.Comfort_3"	"response.Plan_3"	"response.ToM_1"	"response.Sleep_3"	"response.DoM_2"	"response.ToM_2"	"response.Plan_1"	"response.SomA_3"	"response.Self_2"	"response.Sleep_2"	"response.Comfort_2"	"response.Comfort_1"	"response.DoM_3"	"response.Self_3"	"response.ToM_3"	"response.SomA_1"	"response.Sleep_1"	"response.Plan_2"	"response.SomA_2"	"response.DoM_1"	"response.Check_1"	"response.Check_2"
"85798.5"	"questionnaire"	"1.0"	"06/03/2023"	"10:07:07"	"multiple-slider"	"9"	"699100"	"0.0-9.0"	"563"	"1199"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.01"	"036"	"0:22"	"8.00017833333015"	"61"	"64"	"26"	"74"	"62"	"64"	"39"	"64"	"64"	"61"	"66"	"63"	"67"	"60"	"56"	"37"	"61"	"67"	"40"	"59"	"55"	"64"	"89"
