"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_2"	"response.Plan_3"	"response.ToM_2"	"response.Self_1"	"response.Sleep_3"	"response.ToM_3"	"response.SomA_2"	"response.DoM_1"	"response.SomA_3"	"response.Sleep_2"	"response.Comfort_2"	"response.DoM_2"	"response.Sleep_1"	"response.SomA_1"	"response.Self_3"	"response.ToM_1"	"response.Comfort_3"	"response.DoM_3"	"response.Plan_1"	"response.Plan_2"	"response.Comfort_1"	"response.Check_1"	"response.Check_2"
"77521.6999999285"	"questionnaire"	"1.0"	"16/02/2023"	"14:14:50"	"multiple-slider"	"9"	"655752"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.37"	"019"	"0:22"	"8.00030833333333"	"70"	"74"	"27"	"64"	"96"	"27"	"79"	"83"	"75"	"94"	"69"	"93"	"95"	"72"	"78"	"81"	"72"	"83"	"92"	"85"	"74"	"85"	"100"
