"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_2"	"response.ToM_2"	"response.ToM_1"	"response.Self_1"	"response.Plan_1"	"response.Sleep_3"	"response.ToM_3"	"response.Plan_2"	"response.DoM_1"	"response.Plan_3"	"response.Comfort_2"	"response.Self_3"	"response.Comfort_1"	"response.Comfort_3"	"response.SomA_1"	"response.SomA_3"	"response.Self_2"	"response.DoM_3"	"response.SomA_2"	"response.Sleep_2"	"response.Sleep_1"	"response.Check_1"	"response.Check_2"
"63970.5"	"questionnaire"	"1.0"	"28/02/2023"	"10:30:01"	"multiple-slider"	"9"	"662644"	"0.0-9.0"	"620"	"952"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.43"	"028"	"0:22"	"8.00009833333294"	"38"	"38"	"37"	"42"	"60"	"38"	"40"	"40"	"39"	"37"	"58"	"58"	"61"	"64"	"67"	"69"	"42"	"42"	"39"	"38"	"42"	"68"	"86"
