"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_3"	"response.Sleep_1"	"response.ToM_2"	"response.SomA_1"	"response.SomA_3"	"response.Sleep_3"	"response.Comfort_2"	"response.Plan_2"	"response.Comfort_1"	"response.Self_2"	"response.SomA_2"	"response.DoM_3"	"response.Self_1"	"response.Plan_3"	"response.Sleep_2"	"response.DoM_2"	"response.DoM_1"	"response.Plan_1"	"response.Self_3"	"response.ToM_1"	"response.Comfort_3"	"response.Check_1"	"response.Check_2"
"95775.8999999911"	"questionnaire"	"1.0"	"28/03/2023"	"10:04:42"	"multiple-slider"	"9"	"836470"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.17"	"062"	"0:22"	"8.00018666666647"	"78"	"100"	"90"	"61"	"74"	"95"	"84"	"76"	"81"	"66"	"80"	"75"	"88"	"91"	"92"	"100"	"100"	"27"	"66"	"91"	"100"	"100"	"100"
