"success"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"participant_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"width"	"height"	"webaudio"	"fullscreen"	"webcam"	"microphone"	"screen"	"version"	"date"	"time"	"timeout"	"failed_images"	"failed_audio"	"failed_video"	"rt"	"stimulus"	"response"	"trial_duration"	"block"	"correct_response"	"prestimulus_duration"	"correct"	"type"	"illusion_strength"	"illusion_difference"	"block_number"	"trial_number"
n/a	"html-keyboard-response"	"10"	"35623"	"0.0-3.0-1.0-2.0-0.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 8%; padding-right: 23%; padding-top: 34%; padding-bottom: 18%\">+</p>"	n/a	"1252"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"11"	"36034"	"0.0-3.0-1.0-2.0-1.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"409"	"stimuli/Ebbinghaus_-100000_-1.4000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowright"	"1262"	"TRUE"	"Ebbinghaus"	"-10000000000"	"-1.400000000"	"1"	"3"
n/a	"html-keyboard-response"	"12"	"37452"	"0.0-3.0-1.0-2.0-0.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 12%; padding-right: 6%; padding-top: 25%; padding-bottom: 40%\">+</p>"	n/a	"1408"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"13"	"37902"	"0.0-3.0-1.0-2.0-1.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"449"	"stimuli/Ebbinghaus_1000000_1.40000.png"	"arrowleft"	n/a	"Ebbinghaus"	"arrowleft"	"1418"	"TRUE"	"Ebbinghaus"	"100000000000"	"1.4000000000"	"1"	"4"
n/a	"html-keyboard-response"	"14"	"39129"	"0.0-3.0-1.0-2.0-0.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 33%; padding-right: 40%; padding-top: 11%; padding-bottom: 4%\">+</p>"	n/a	"1217"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"15"	"39632"	"0.0-3.0-1.0-2.0-1.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"502"	"stimuli/Ebbinghaus_0000000_1.40000.png"	"arrowleft"	n/a	"Ebbinghaus"	"arrowleft"	"1227"	"TRUE"	"Ebbinghaus"	"000000000000"	"1.4000000000"	"1"	"5"
n/a	"html-keyboard-response"	"16"	"40790"	"0.0-3.0-1.0-2.0-0.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 23%; padding-right: 42%; padding-top: 37%; padding-bottom: 26%\">+</p>"	n/a	"1145"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"17"	"41118"	"0.0-3.0-1.0-2.0-1.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"327"	"stimuli/Ebbinghaus_1000000_-1.4000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowright"	"1158"	"TRUE"	"Ebbinghaus"	"100000000000"	"-1.400000000"	"1"	"6"
n/a	"html-button-response"	"18"	"43880"	"0.0-3.0-1.0-3.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"practice_block_results"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"2761"	"<p style='color:rgb(76,175,80);'> Correct Responses: <b>100.00%</b></p><hr><p style='color:rgb(233,30,99);'> Average Response Time: <b>552.83</b> ms.</p>"	"0"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
"TRUE"	"preload"	"19"	"44400"	"0.0-3.0-2.0-0.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"FALSE"	"list()"	"list()"	"list()"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"20"	"53598"	"0.0-3.0-2.0-1.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"9198"	"<p><b>Practice</b></p><p>In this part, two horizontal red lines will appear one above the other.</p><p>Your task is to select which <b>line is longer</b> in length as fast as you can, without making errors.</p><p>Don't get distracted by the surrounding black arrows at the end of the red lines!</p><p>Press <b>the UP or the DOWN arrow</b> to indicate where is the longer <b>red line.</b></p><div style='float: center'><img src='materials/instructions/MullerLyer_Demo.png' height='300'></img><p><img src='utils/answer/answer_updown_keyboard.PNG' height='150'></img></p><p class='small'>In this example, the correct answer is the <b>UP arrow</b>.</p></div><p>Are you ready? <b>Press ENTER to start</b></p>"	"enter"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"21"	"55501"	"0.0-3.0-2.0-2.0-0.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 8%; padding-right: 41%; padding-top: 18%; padding-bottom: 28%\">+</p>"	n/a	"1388"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"22"	"56016"	"0.0-3.0-2.0-2.0-1.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"514"	"stimuli/MullerLyer_0000000_0.70000.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1903"	"TRUE"	"MullerLyer"	"000000000000"	"0.7000000000"	"1"	"7"
n/a	"html-keyboard-response"	"23"	"57106"	"0.0-3.0-2.0-2.0-0.1"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 49%; padding-right: 25%; padding-top: 3%; padding-bottom: 37%\">+</p>"	n/a	"1074"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"24"	"57471"	"0.0-3.0-2.0-2.0-1.1"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"364"	"stimuli/MullerLyer_0000000_-0.7000.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1090"	"TRUE"	"MullerLyer"	"000000000000"	"-0.700000000"	"1"	"8"
n/a	"html-keyboard-response"	"25"	"58812"	"0.0-3.0-2.0-2.0-0.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 30%; padding-right: 14%; padding-top: 37%; padding-bottom: 33%\">+</p>"	n/a	"1333"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"26"	"59466"	"0.0-3.0-2.0-2.0-1.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"653"	"stimuli/MullerLyer_2300000_-0.7000.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1341"	"TRUE"	"MullerLyer"	"230000000000"	"-0.700000000"	"1"	"9"
n/a	"html-keyboard-response"	"27"	"60776"	"0.0-3.0-2.0-2.0-0.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 3%; padding-right: 40%; padding-top: 43%; padding-bottom: 37%\">+</p>"	n/a	"1304"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"28"	"61179"	"0.0-3.0-2.0-2.0-1.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"402"	"stimuli/MullerLyer_2300000_0.70000.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1310"	"TRUE"	"MullerLyer"	"230000000000"	"0.7000000000"	"1"	"10"
n/a	"html-keyboard-response"	"29"	"62393"	"0.0-3.0-2.0-2.0-0.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 26%; padding-right: 45%; padding-top: 32%; padding-bottom: 34%\">+</p>"	n/a	"1197"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"30"	"62824"	"0.0-3.0-2.0-2.0-1.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"430"	"stimuli/MullerLyer_-230000_0.70000.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1214"	"TRUE"	"MullerLyer"	"-23000000000"	"0.7000000000"	"1"	"11"
n/a	"html-keyboard-response"	"31"	"63966"	"0.0-3.0-2.0-2.0-0.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 7%; padding-right: 50%; padding-top: 11%; padding-bottom: 41%\">+</p>"	n/a	"1125"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"32"	"64348"	"0.0-3.0-2.0-2.0-1.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"381"	"stimuli/MullerLyer_-230000_-0.7000.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1142"	"TRUE"	"MullerLyer"	"-23000000000"	"-0.700000000"	"1"	"12"
n/a	"html-button-response"	"33"	"66472"	"0.0-3.0-2.0-3.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"practice_block_results"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"2122"	"<p style='color:rgb(76,175,80);'> Correct Responses: <b>100.00%</b></p><hr><p style='color:rgb(233,30,99);'> Average Response Time: <b>457.33</b> ms.</p>"	"0"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
"TRUE"	"preload"	"34"	"67016"	"0.0-3.0-3.0-0.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"FALSE"	"list()"	"list()"	"list()"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"35"	"75246"	"0.0-3.0-3.0-1.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"8229"	"<p><b>Practice</b></p><p>In this part, two red lines will appear side by side.</p><p>Your task is to tell <b>which line is longer</b> in length, regardless of their orientation, as fast as you can, and without making errors.</p><p>Don't get distracted by the orientation of the lines!</p><p>Press <b>the LEFT or the RIGHT arrow</b> to indicate which <b>line is the longer one.</b></p><div style='float: center'><img src='materials/instructions/VerticalHorizontal_Demo.png' height='300'></img><p><img src='utils/answer/answer_leftright_keyboard.PNG' height='150'></img></p><p class='small'>In this example, the correct answer is the <b>LEFT arrow</b>.</p></div><p>Are you ready? <b>Press ENTER to start</b></p>"	"enter"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"36"	"76801"	"0.0-3.0-3.0-2.0-0.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 42%; padding-right: 19%; padding-top: 45%; padding-bottom: 21%\">+</p>"	n/a	"1038"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"37"	"77382"	"0.0-3.0-3.0-2.0-1.0"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"580"	"stimuli/VerticalHorizontal_3300000_-0.9000.png"	"arrowright"	n/a	"VerticalHorizontal"	"arrowright"	"1555"	"TRUE"	"VerticalHorizontal"	"330000000000"	"-0.900000000"	"1"	"13"
n/a	"html-keyboard-response"	"38"	"78592"	"0.0-3.0-3.0-2.0-0.1"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 26%; padding-right: 30%; padding-top: 3%; padding-bottom: 8%\">+</p>"	n/a	"1196"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"39"	"78907"	"0.0-3.0-3.0-2.0-1.1"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"314"	"stimuli/VerticalHorizontal_-330000_0.90000.png"	"arrowleft"	n/a	"VerticalHorizontal"	"arrowleft"	"1210"	"TRUE"	"VerticalHorizontal"	"-33000000000"	"0.9000000000"	"1"	"14"
n/a	"html-keyboard-response"	"40"	"80284"	"0.0-3.0-3.0-2.0-0.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 11%; padding-right: 12%; padding-top: 10%; padding-bottom: 7%\">+</p>"	n/a	"1361"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"41"	"80597"	"0.0-3.0-3.0-2.0-1.2"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"311"	"stimuli/VerticalHorizontal_-330000_-0.9000.png"	"arrowright"	n/a	"VerticalHorizontal"	"arrowright"	"1377"	"TRUE"	"VerticalHorizontal"	"-33000000000"	"-0.900000000"	"1"	"15"
n/a	"html-keyboard-response"	"42"	"81827"	"0.0-3.0-3.0-2.0-0.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 38%; padding-right: 30%; padding-top: 39%; padding-bottom: 10%\">+</p>"	n/a	"1216"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"43"	"82143"	"0.0-3.0-3.0-2.0-1.3"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"315"	"stimuli/VerticalHorizontal_3300000_0.90000.png"	"arrowleft"	n/a	"VerticalHorizontal"	"arrowleft"	"1230"	"TRUE"	"VerticalHorizontal"	"330000000000"	"0.9000000000"	"1"	"16"
n/a	"html-keyboard-response"	"44"	"83529"	"0.0-3.0-3.0-2.0-0.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 14%; padding-right: 41%; padding-top: 43%; padding-bottom: 34%\">+</p>"	n/a	"1371"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"45"	"83784"	"0.0-3.0-3.0-2.0-1.4"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"253"	"stimuli/VerticalHorizontal_0000000_-0.9000.png"	"arrowright"	n/a	"VerticalHorizontal"	"arrowright"	"1386"	"TRUE"	"VerticalHorizontal"	"000000000000"	"-0.900000000"	"1"	"17"
n/a	"html-keyboard-response"	"46"	"85078"	"0.0-3.0-3.0-2.0-0.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 27%; padding-right: 30%; padding-top: 7%; padding-bottom: 24%\">+</p>"	n/a	"1277"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"47"	"85374"	"0.0-3.0-3.0-2.0-1.5"	"00fl9o"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.72"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"296"	"stimuli/VerticalHorizontal_0000000_0.90000.png"	"arrowleft"	n/a	"VerticalHorizontal"	"arrowleft"	"1294"	"TRUE"	"VerticalHorizontal"	"000000000000"	"0.9000000000"	"1"	"18"
