"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_2"	"response.SomA_1"	"response.Comfort_2"	"response.ToM_2"	"response.DoM_3"	"response.DoM_1"	"response.Plan_2"	"response.SomA_2"	"response.ToM_3"	"response.DoM_2"	"response.ToM_1"	"response.Self_3"	"response.Plan_3"	"response.Comfort_3"	"response.Plan_1"	"response.Self_1"	"response.Sleep_2"	"response.SomA_3"	"response.Comfort_1"	"response.Sleep_1"	"response.Sleep_3"	"response.Check_1"	"response.Check_2"
"58061"	"questionnaire"	"1.0"	"26/01/2023"	"11:30:36"	"multiple-slider"	"9"	"590900"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.62"	"006"	"0:22"	"8.0003600000004"	"25"	"64"	"50"	"8"	"74"	"65"	"63"	"21"	"35"	"81"	"7"	"61"	"73"	"59"	"80"	"66"	"67"	"87"	"57"	"82"	"10"	"70"	"100"
