"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_2"	"response.DoM_2"	"response.Comfort_3"	"response.SomA_3"	"response.Plan_2"	"response.ToM_2"	"response.Self_3"	"response.DoM_1"	"response.Self_1"	"response.Plan_1"	"response.Comfort_2"	"response.Comfort_1"	"response.Sleep_1"	"response.Sleep_2"	"response.SomA_1"	"response.ToM_1"	"response.SomA_2"	"response.Sleep_3"	"response.DoM_3"	"response.Plan_3"	"response.ToM_3"	"response.Check_1"	"response.Check_2"
"53098.5999999978"	"questionnaire"	"1.0"	"27/03/2023"	"17:30:27"	"multiple-slider"	"9"	"676019"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.38"	"061"	"0:22"	"8.00007333333337"	"37"	"35"	"91"	"39"	"40"	"78"	"42"	"31"	"37"	"35"	"75"	"71"	"100"	"86"	"7"	"30"	"26"	"100"	"30"	"80"	"33"	"100"	"100"
