"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.Comfort_1"	"response.SomA_1"	"response.Self_1"	"response.Sleep_2"	"response.ToM_2"	"response.Self_3"	"response.Plan_2"	"response.ToM_1"	"response.ToM_3"	"response.Self_2"	"response.DoM_2"	"response.Sleep_3"	"response.Sleep_1"	"response.Plan_3"	"response.DoM_3"	"response.SomA_2"	"response.Comfort_2"	"response.DoM_1"	"response.SomA_3"	"response.Plan_1"	"response.Check_1"	"response.Check_2"
"110999.5"	"questionnaire"	"1.0"	"16/03/2023"	"15:57:00"	"multiple-slider"	"9"	"6537221"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.31"	"047"	"0:22"	"8.00020666666826"	"79"	"38"	"84"	"87"	"71"	"89"	"91"	"68"	"96"	"87"	"56"	"67"	"42"	"72"	"80"	"40"	"65"	"81"	"63"	"75"	"55"	"100"	"100"
