"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_3"	"response.Plan_1"	"response.Comfort_1"	"response.Self_3"	"response.ToM_2"	"response.Comfort_3"	"response.Self_1"	"response.SomA_2"	"response.Plan_2"	"response.Self_2"	"response.ToM_1"	"response.SomA_1"	"response.DoM_3"	"response.DoM_2"	"response.Sleep_2"	"response.Sleep_1"	"response.Plan_3"	"response.Sleep_3"	"response.DoM_1"	"response.Comfort_2"	"response.ToM_3"	"response.Check_1"	"response.Check_2"
"59682.2999999523"	"questionnaire"	"1.0"	"03/03/2023"	"10:00:14"	"multiple-slider"	"9"	"10820241"	"0.0-9.0"	"620"	"1199"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.47"	"033"	"0:22"	"8.00025166666508"	"74"	"72"	"72"	"75"	"76"	"77"	"72"	"63"	"61"	"61"	"50"	"62"	"63"	"64"	"59"	"61"	"61"	"38"	"59"	"59"	"59"	"69"	"70"
