"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_2"	"response.Comfort_1"	"response.Sleep_3"	"response.Plan_1"	"response.Sleep_1"	"response.SomA_1"	"response.ToM_3"	"response.DoM_2"	"response.DoM_3"	"response.Self_2"	"response.Self_1"	"response.Comfort_3"	"response.Plan_3"	"response.Self_3"	"response.DoM_1"	"response.ToM_1"	"response.SomA_3"	"response.ToM_2"	"response.Plan_2"	"response.Sleep_2"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"71576.8000000119"	"questionnaire"	"1.0"	"20/01/2023"	"11:13:37"	"multiple-slider"	"9"	"20755262"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"61.22"	"152"	"0:22"	"8.00017166666637"	"75"	"70"	"63"	"27"	"74"	"71"	"37"	"34"	"76"	"79"	"28"	"69"	"32"	"26"	"68"	"70"	"76"	"75"	"78"	"66"	"33"	"66"	"78"
