"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_2"	"response.Plan_1"	"response.ToM_2"	"response.Sleep_1"	"response.DoM_2"	"response.Self_3"	"response.Comfort_1"	"response.Plan_2"	"response.ToM_1"	"response.Plan_3"	"response.SomA_3"	"response.Comfort_2"	"response.DoM_3"	"response.Sleep_3"	"response.DoM_1"	"response.Self_2"	"response.Comfort_3"	"response.Self_1"	"response.SomA_1"	"response.ToM_3"	"response.SomA_2"	"response.Check_1"	"response.Check_2"
"94502.5999999642"	"questionnaire"	"1.0"	"20/02/2023"	"16:20:13"	"multiple-slider"	"9"	"6396445"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.25"	"022"	"0:22"	"8.00026333333353"	"75"	"68"	"66"	"71"	"67"	"72"	"75"	"54"	"55"	"81"	"32"	"47"	"55"	"63"	"63"	"40"	"69"	"38"	"67"	"39"	"42"	"74"	"76"
