"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.Sleep_3"	"response.Plan_3"	"response.Self_3"	"response.DoM_2"	"response.Comfort_3"	"response.Plan_1"	"response.Comfort_1"	"response.Comfort_2"	"response.Plan_2"	"response.Self_1"	"response.ToM_3"	"response.Sleep_2"	"response.SomA_2"	"response.ToM_1"	"response.DoM_1"	"response.Sleep_1"	"response.SomA_1"	"response.Self_2"	"response.SomA_3"	"response.DoM_3"	"response.Check_1"	"response.Check_2"
"85414.8000000119"	"questionnaire"	"1.0"	"30/03/2023"	"17:52:54"	"multiple-slider"	"9"	"675109"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.06"	"065"	"0:22"	"8.00025"	"63"	"74"	"74"	"72"	"74"	"66"	"73"	"73"	"50"	"29"	"64"	"30"	"67"	"62"	"32"	"69"	"69"	"60"	"64"	"78"	"77"	"100"	"100"
