"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_3"	"response.ToM_2"	"response.SomA_2"	"response.DoM_1"	"response.Self_2"	"response.DoM_2"	"response.SomA_1"	"response.Sleep_1"	"response.Self_3"	"response.ToM_1"	"response.Sleep_2"	"response.Comfort_1"	"response.Self_1"	"response.Plan_1"	"response.Plan_2"	"response.DoM_3"	"response.Comfort_2"	"response.SomA_3"	"response.Comfort_3"	"response.ToM_3"	"response.Plan_3"	"response.Check_1"	"response.Check_2"
"111982.199999988"	"questionnaire"	"1.0"	"23/12/2022"	"10:55:59"	"multiple-slider"	"9"	"732625"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.58"	"123"	"0:22"	"8.000175"	"0"	"26"	"100"	"86"	"8"	"100"	"100"	"57"	"79"	"56"	"23"	"100"	"28"	"0"	"0"	"0"	"100"	"100"	"100"	"0"	"8"	"100"	"100"
