"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.DoM_1"	"response.Self_3"	"response.SomA_2"	"response.Comfort_2"	"response.Comfort_3"	"response.Plan_2"	"response.Sleep_1"	"response.ToM_3"	"response.Plan_1"	"response.DoM_2"	"response.DoM_3"	"response.Comfort_1"	"response.Plan_3"	"response.Sleep_2"	"response.Self_1"	"response.Sleep_3"	"response.SomA_1"	"response.Self_2"	"response.SomA_3"	"response.ToM_1"	"response.Check_1"	"response.Check_2"
"87065.3999999762"	"questionnaire"	"1.0"	"01/03/2023"	"17:29:33"	"multiple-slider"	"9"	"671767"	"0.0-9.0"	"657"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.67"	"030"	"0:22"	"8.00017333333293"	"100"	"100"	"28"	"88"	"22"	"69"	"77"	"30"	"27"	"25"	"74"	"74"	"34"	"72"	"28"	"79"	"22"	"82"	"17"	"83"	"82"	"100"	"100"
