"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_3"	"response.Sleep_2"	"response.Sleep_1"	"response.Self_3"	"response.ToM_3"	"response.Comfort_2"	"response.DoM_1"	"response.SomA_1"	"response.Self_1"	"response.ToM_2"	"response.Plan_2"	"response.Comfort_1"	"response.Comfort_3"	"response.SomA_3"	"response.SomA_2"	"response.Sleep_3"	"response.ToM_1"	"response.Plan_3"	"response.Plan_1"	"response.DoM_2"	"response.Self_2"	"response.Check_1"	"response.Check_2"
"75678.6999999285"	"questionnaire"	"1.0"	"17/02/2023"	"12:52:33"	"multiple-slider"	"9"	"6692395"	"0.0-9.0"	"620"	"1134"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.01"	"021"	"0:22"	"8.00036166666746"	"100"	"67"	"63"	"81"	"1"	"27"	"100"	"80"	"87"	"88"	"64"	"22"	"62"	"80"	"64"	"19"	"78"	"58"	"86"	"100"	"70"	"100"	"100"
