"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_2"	"response.Plan_1"	"response.Self_3"	"response.Self_2"	"response.DoM_1"	"response.ToM_2"	"response.ToM_3"	"response.Sleep_1"	"response.DoM_3"	"response.Comfort_1"	"response.Plan_3"	"response.ToM_1"	"response.SomA_1"	"response.Plan_2"	"response.Self_1"	"response.Comfort_3"	"response.DoM_2"	"response.Comfort_2"	"response.SomA_3"	"response.Sleep_2"	"response.Sleep_3"	"response.Check_1"	"response.Check_2"
"83811.7999999523"	"questionnaire"	"1.0"	"08/03/2023"	"11:53:55"	"multiple-slider"	"9"	"8048750"	"0.0-9.0"	"600"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.17"	"040"	"0:22"	"8.00025333333413"	"67"	"70"	"71"	"72"	"64"	"67"	"43"	"79"	"64"	"41"	"39"	"75"	"38"	"40"	"74"	"61"	"74"	"43"	"68"	"80"	"70"	"64"	"77"
