"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_2"	"response.Comfort_2"	"response.Sleep_3"	"response.Sleep_2"	"response.DoM_2"	"response.Comfort_3"	"response.SomA_2"	"response.DoM_1"	"response.Sleep_1"	"response.Self_1"	"response.DoM_3"	"response.ToM_3"	"response.ToM_2"	"response.Self_3"	"response.Self_2"	"response.Plan_3"	"response.SomA_3"	"response.Plan_1"	"response.SomA_1"	"response.Comfort_1"	"response.ToM_1"	"response.Check_1"	"response.Check_2"
"116242.099999994"	"questionnaire"	"1.0"	"22/12/2022"	"10:08:26"	"multiple-slider"	"9"	"677483"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.53"	"110"	"0:22"	"8.00015333333338"	"0"	"89"	"8"	"10"	"23"	"95"	"81"	"13"	"15"	"68"	"62"	"0"	"0"	"14"	"8"	"0"	"97"	"1"	"83"	"77"	"0"	"100"	"91"
