"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_3"	"response.ToM_1"	"response.Sleep_2"	"response.Plan_3"	"response.Plan_2"	"response.SomA_3"	"response.Self_2"	"response.Plan_1"	"response.DoM_1"	"response.Sleep_1"	"response.ToM_2"	"response.SomA_2"	"response.Comfort_3"	"response.Self_1"	"response.ToM_3"	"response.Self_3"	"response.Comfort_2"	"response.SomA_1"	"response.DoM_2"	"response.Sleep_3"	"response.Comfort_1"	"response.Check_1"	"response.Check_2"
"122733.699999988"	"questionnaire"	"1.0"	"28/12/2022"	"17:29:24"	"multiple-slider"	"9"	"719112"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.65"	"115"	"0:22"	"8.0001850000004"	"40"	"54"	"60"	"61"	"62"	"63"	"64"	"68"	"68"	"46"	"57"	"45"	"18"	"79"	"63"	"64"	"0"	"100"	"86"	"0"	"0"	"100"	"100"
