"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_2"	"response.Plan_3"	"response.DoM_3"	"response.Sleep_2"	"response.Plan_1"	"response.Comfort_3"	"response.SomA_3"	"response.Comfort_1"	"response.Sleep_1"	"response.Plan_2"	"response.SomA_2"	"response.Self_1"	"response.Self_2"	"response.DoM_1"	"response.SomA_1"	"response.Sleep_3"	"response.ToM_2"	"response.Self_3"	"response.ToM_3"	"response.ToM_1"	"response.DoM_2"	"response.Check_1"	"response.Check_2"
"75450.1000001431"	"questionnaire"	"1.0"	"08/03/2023"	"10:08:08"	"multiple-slider"	"9"	"790464"	"0.0-9.0"	"657"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.37"	"039"	"0:22"	"8.00005833333333"	"24"	"74"	"0"	"0"	"100"	"25"	"0"	"83"	"1"	"100"	"6"	"62"	"36"	"100"	"17"	"0"	"0"	"83"	"0"	"0"	"100"	"100"	"100"
