"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_1"	"response.SomA_2"	"response.Plan_3"	"response.Sleep_2"	"response.ToM_2"	"response.DoM_1"	"response.Comfort_2"	"response.ToM_3"	"response.Comfort_1"	"response.Sleep_1"	"response.DoM_3"	"response.Self_1"	"response.DoM_2"	"response.Plan_1"	"response.SomA_3"	"response.ToM_1"	"response.Self_2"	"response.Comfort_3"	"response.Plan_2"	"response.Sleep_3"	"response.Self_3"	"response.Check_1"	"response.Check_2"
"62856.099999994"	"questionnaire"	"1.0"	"11/01/2023"	"16:09:08"	"multiple-slider"	"9"	"611915"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.64"	"144"	"0:22"	"8.00023666666647"	"74"	"84"	"33"	"47"	"79"	"79"	"62"	"60"	"60"	"46"	"63"	"63"	"76"	"80"	"80"	"82"	"82"	"55"	"82"	"30"	"80"	"86"	"85"
