"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_3"	"response.Self_2"	"response.Plan_1"	"response.Sleep_2"	"response.DoM_1"	"response.DoM_2"	"response.SomA_1"	"response.Comfort_1"	"response.ToM_2"	"response.Self_3"	"response.Plan_3"	"response.Sleep_1"	"response.SomA_2"	"response.Comfort_3"	"response.Self_1"	"response.ToM_3"	"response.DoM_3"	"response.Comfort_2"	"response.ToM_1"	"response.SomA_3"	"response.Plan_2"	"response.Check_1"	"response.Check_2"
"81536.3000000007"	"questionnaire"	"1.0"	"21/12/2022"	"16:26:36"	"multiple-slider"	"9"	"617713"	"0.0-9.0"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.73"	"121"	"0:22"	"8.00012333333331"	"56"	"21"	"75"	"73"	"59"	"59"	"55"	"34"	"33"	"62"	"34"	"58"	"62"	"14"	"40"	"44"	"66"	"39"	"61"	"26"	"36"	"77"	"90"
