"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_1"	"response.ToM_3"	"response.Plan_3"	"response.ToM_1"	"response.SomA_3"	"response.Self_2"	"response.Comfort_2"	"response.DoM_2"	"response.Sleep_2"	"response.Comfort_3"	"response.Sleep_1"	"response.Self_1"	"response.SomA_1"	"response.SomA_2"	"response.Sleep_3"	"response.Comfort_1"	"response.ToM_2"	"response.Plan_1"	"response.Self_3"	"response.DoM_3"	"response.Plan_2"	"response.Check_1"	"response.Check_2"
"41556.3999999762"	"questionnaire"	"1.0"	"29/12/2022"	"10:00:59"	"multiple-slider"	"9"	"645621"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"61.53"	"126"	"0:22"	"8.00027166666687"	"93"	"32"	"85"	"81"	"15"	"34"	"87"	"81"	"91"	"88"	"89"	"88"	"22"	"15"	"78"	"88"	"92"	"16"	"95"	"32"	"22"	"100"	"100"
