"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.Comfort_2"	"response.Self_1"	"response.ToM_2"	"response.Plan_2"	"response.SomA_1"	"response.DoM_1"	"response.Plan_1"	"response.Plan_3"	"response.Self_2"	"response.Self_3"	"response.Sleep_1"	"response.ToM_1"	"response.SomA_3"	"response.ToM_3"	"response.Sleep_2"	"response.Comfort_1"	"response.DoM_2"	"response.SomA_2"	"response.DoM_3"	"response.Sleep_3"	"response.Check_1"	"response.Check_2"
"39977.1999999881"	"questionnaire"	"1.0"	"10/02/2023"	"13:52:37"	"multiple-slider"	"9"	"610389"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.46"	"015"	"0:22"	"8.00016833333323"	"91"	"58"	"67"	"78"	"55"	"69"	"57"	"69"	"71"	"69"	"69"	"82"	"78"	"87"	"29"	"58"	"64"	"68"	"37"	"39"	"67"	"87"	"83"
