"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_2"	"response.Plan_3"	"response.Self_2"	"response.Self_1"	"response.DoM_2"	"response.SomA_2"	"response.DoM_1"	"response.Plan_2"	"response.DoM_3"	"response.SomA_1"	"response.Self_3"	"response.Sleep_3"	"response.Comfort_1"	"response.Sleep_1"	"response.Comfort_3"	"response.ToM_2"	"response.Plan_1"	"response.ToM_1"	"response.SomA_3"	"response.ToM_3"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"78327.200000003"	"questionnaire"	"1.0"	"19/01/2023"	"13:45:33"	"multiple-slider"	"9"	"700865"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.59"	"003"	"0:22"	"8.00012666666682"	"70"	"69"	"30"	"69"	"24"	"60"	"61"	"14"	"14"	"64"	"64"	"65"	"60"	"62"	"83"	"14"	"79"	"17"	"75"	"20"	"34"	"100"	"100"
