"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.Comfort_2"	"response.Sleep_3"	"response.Sleep_1"	"response.Plan_1"	"response.Self_1"	"response.ToM_3"	"response.Comfort_1"	"response.DoM_2"	"response.DoM_1"	"response.SomA_3"	"response.Self_2"	"response.Comfort_3"	"response.SomA_2"	"response.ToM_1"	"response.Plan_3"	"response.Plan_2"	"response.Sleep_2"	"response.DoM_3"	"response.Self_3"	"response.SomA_1"	"response.Check_1"	"response.Check_2"
"101730"	"questionnaire"	"1.0"	"17/03/2023"	"14:03:34"	"multiple-slider"	"9"	"949926"	"0.0-9.0"	"620"	"1034"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.11"	"049"	"0:22"	"8.00013500000636"	"41"	"57"	"57"	"58"	"73"	"63"	"38"	"81"	"56"	"59"	"55"	"38"	"66"	"54"	"64"	"39"	"57"	"54"	"42"	"43"	"61"	"100"	"100"
