"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_1"	"response.Self_2"	"response.Plan_2"	"response.Sleep_1"	"response.Comfort_3"	"response.Sleep_2"	"response.Self_3"	"response.DoM_2"	"response.Comfort_1"	"response.SomA_1"	"response.Plan_3"	"response.Self_1"	"response.Sleep_3"	"response.ToM_1"	"response.ToM_2"	"response.Comfort_2"	"response.ToM_3"	"response.SomA_2"	"response.SomA_3"	"response.DoM_3"	"response.DoM_1"	"response.Check_1"	"response.Check_2"
"87312.3999999762"	"questionnaire"	"1.0"	"07/01/2023"	"11:14:49"	"multiple-slider"	"9"	"661963"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"61.03"	"146"	"0:22"	"8.00022833333314"	"31"	"31"	"32"	"91"	"97"	"68"	"68"	"80"	"92"	"74"	"75"	"80"	"81"	"81"	"89"	"50"	"41"	"37"	"80"	"74"	"43"	"92"	"89"
