"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_1"	"response.Plan_3"	"response.Self_2"	"response.ToM_2"	"response.Comfort_3"	"response.Sleep_3"	"response.DoM_1"	"response.Plan_1"	"response.ToM_1"	"response.DoM_2"	"response.SomA_1"	"response.Plan_2"	"response.Self_1"	"response.Comfort_1"	"response.SomA_3"	"response.SomA_2"	"response.Comfort_2"	"response.ToM_3"	"response.DoM_3"	"response.Sleep_2"	"response.Self_3"	"response.Check_1"	"response.Check_2"
"74323.8999999762"	"questionnaire"	"1.0"	"27/02/2023"	"14:09:26"	"multiple-slider"	"9"	"588200"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.69"	"027"	"0:22"	"8.00015166666508"	"87"	"71"	"73"	"75"	"76"	"80"	"61"	"95"	"59"	"81"	"57"	"48"	"72"	"53"	"54"	"67"	"46"	"45"	"71"	"86"	"97"	"98"	"38"
