"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_3"	"response.DoM_1"	"response.Self_3"	"response.Plan_3"	"response.ToM_3"	"response.SomA_1"	"response.ToM_1"	"response.Plan_1"	"response.Sleep_2"	"response.SomA_3"	"response.Plan_2"	"response.Sleep_3"	"response.Comfort_2"	"response.Comfort_3"	"response.Comfort_1"	"response.ToM_2"	"response.SomA_2"	"response.Sleep_1"	"response.Self_1"	"response.DoM_2"	"response.Self_2"	"response.Check_1"	"response.Check_2"
"71847.3000000119"	"questionnaire"	"1.0"	"14/01/2023"	"14:21:17"	"multiple-slider"	"9"	"640730"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.56"	"151"	"0:22"	"8.00014166666667"	"24"	"27"	"74"	"65"	"82"	"77"	"80"	"80"	"85"	"54"	"20"	"94"	"78"	"100"	"87"	"87"	"58"	"100"	"85"	"72"	"85"	"88"	"100"
