"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.SomA_3"	"response.Sleep_2"	"response.ToM_3"	"response.Self_3"	"response.Plan_2"	"response.Self_2"	"response.SomA_1"	"response.Sleep_1"	"response.Comfort_2"	"response.ToM_1"	"response.DoM_2"	"response.Comfort_3"	"response.SomA_2"	"response.DoM_3"	"response.Plan_3"	"response.DoM_1"	"response.Sleep_3"	"response.Self_1"	"response.Plan_1"	"response.Comfort_1"	"response.Check_1"	"response.Check_2"
"108838.599999905"	"questionnaire"	"1.0"	"04/03/2023"	"09:51:36"	"multiple-slider"	"9"	"7810659"	"0.0-9.0"	"657"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.51"	"035"	"0:22"	"8.00026499999762"	"0"	"89"	"31"	"21"	"79"	"75"	"73"	"85"	"61"	"52"	"27"	"80"	"75"	"27"	"70"	"67"	"76"	"60"	"65"	"65"	"72"	"100"	"100"
