"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_1"	"response.ToM_2"	"response.DoM_1"	"response.Self_2"	"response.SomA_2"	"response.Sleep_1"	"response.DoM_2"	"response.Plan_1"	"response.SomA_3"	"response.SomA_1"	"response.Comfort_2"	"response.Plan_2"	"response.ToM_3"	"response.Sleep_3"	"response.Comfort_1"	"response.Comfort_3"	"response.Self_3"	"response.DoM_3"	"response.Sleep_2"	"response.ToM_1"	"response.Plan_3"	"response.Check_1"	"response.Check_2"
"68100.8999996185"	"questionnaire"	"1.0"	"16/03/2023"	"14:04:04"	"multiple-slider"	"9"	"660830"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.31"	"046"	"0:22"	"8.00006166666349"	"0"	"0"	"100"	"0"	"0"	"88"	"100"	"100"	"28"	"30"	"51"	"86"	"32"	"0"	"70"	"75"	"42"	"43"	"53"	"68"	"65"	"100"	"82"
