"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_1"	"response.Plan_1"	"response.SomA_2"	"response.Comfort_3"	"response.ToM_2"	"response.ToM_1"	"response.SomA_3"	"response.Plan_2"	"response.Sleep_3"	"response.Plan_3"	"response.Comfort_2"	"response.Comfort_1"	"response.Sleep_2"	"response.Self_2"	"response.DoM_1"	"response.SomA_1"	"response.Self_3"	"response.DoM_2"	"response.Sleep_1"	"response.ToM_3"	"response.DoM_3"	"response.Check_1"	"response.Check_2"
"77192.6999999285"	"questionnaire"	"1.0"	"17/02/2023"	"08:37:53"	"multiple-slider"	"9"	"8116430"	"0.0-9.0"	"620"	"1134"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.64"	"020"	"0:22"	"8.00021833333373"	"69"	"41"	"57"	"85"	"59"	"59"	"54"	"40"	"71"	"62"	"56"	"56"	"56"	"45"	"37"	"60"	"83"	"58"	"73"	"36"	"59"	"100"	"100"
