"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_1"	"response.Sleep_1"	"response.Sleep_3"	"response.SomA_3"	"response.ToM_1"	"response.Self_3"	"response.Comfort_3"	"response.Self_1"	"response.SomA_1"	"response.DoM_3"	"response.Plan_1"	"response.DoM_1"	"response.ToM_3"	"response.DoM_2"	"response.ToM_2"	"response.Plan_3"	"response.Comfort_2"	"response.SomA_2"	"response.Plan_2"	"response.Self_2"	"response.Sleep_2"	"response.Check_1"	"response.Check_2"
"78080.6999999881"	"questionnaire"	"1.0"	"07/01/2023"	"16:42:28"	"multiple-slider"	"9"	"626683"	"0.0-9.0"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.99"	"127"	"0:22"	"8.00039333333373"	"45"	"66"	"65"	"63"	"38"	"64"	"59"	"61"	"62"	"64"	"62"	"38"	"39"	"39"	"39"	"57"	"48"	"38"	"50"	"43"	"61"	"63"	"65"
