"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_1"	"response.DoM_1"	"response.Plan_2"	"response.ToM_2"	"response.Plan_1"	"response.Self_3"	"response.ToM_1"	"response.Self_2"	"response.Comfort_3"	"response.DoM_2"	"response.Comfort_2"	"response.Self_1"	"response.ToM_3"	"response.Comfort_1"	"response.DoM_3"	"response.SomA_1"	"response.SomA_2"	"response.Plan_3"	"response.Sleep_3"	"response.SomA_3"	"response.Sleep_2"	"response.Check_1"	"response.Check_2"
"71564.2000002861"	"questionnaire"	"1.0"	"22/03/2023"	"13:47:39"	"multiple-slider"	"9"	"1792587"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.37"	"055"	"0:22"	"8.00024166666667"	"91"	"87"	"64"	"59"	"84"	"36"	"50"	"62"	"53"	"55"	"44"	"52"	"37"	"61"	"44"	"65"	"32"	"60"	"54"	"45"	"50"	"95"	"100"
