"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_2"	"response.Plan_3"	"response.ToM_3"	"response.DoM_3"	"response.Plan_2"	"response.Sleep_3"	"response.Self_1"	"response.SomA_1"	"response.ToM_2"	"response.SomA_3"	"response.Sleep_1"	"response.DoM_1"	"response.Sleep_2"	"response.Plan_1"	"response.SomA_2"	"response.Comfort_1"	"response.Self_2"	"response.ToM_1"	"response.DoM_2"	"response.Self_3"	"response.Comfort_3"	"response.Check_1"	"response.Check_2"
"104093.600000024"	"questionnaire"	"1.0"	"30/01/2023"	"12:55:35"	"multiple-slider"	"9"	"675536"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.09"	"009"	"0:22"	"8.00033833333254"	"71"	"57"	"60"	"10"	"62"	"1"	"5"	"93"	"5"	"69"	"4"	"41"	"7"	"59"	"0"	"65"	"53"	"62"	"44"	"79"	"76"	"94"	"100"
