"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_1"	"response.Comfort_3"	"response.DoM_1"	"response.Plan_1"	"response.SomA_1"	"response.Self_2"	"response.Sleep_1"	"response.ToM_1"	"response.Plan_2"	"response.ToM_2"	"response.DoM_3"	"response.Comfort_2"	"response.SomA_3"	"response.Sleep_3"	"response.DoM_2"	"response.Sleep_2"	"response.Plan_3"	"response.ToM_3"	"response.Self_3"	"response.Self_1"	"response.SomA_2"	"response.Check_1"	"response.Check_2"
"64179.5999999046"	"questionnaire"	"1.0"	"14/03/2023"	"13:54:15"	"multiple-slider"	"9"	"803844"	"0.0-9.0"	"657"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.18"	"043"	"0:22"	"8.00011833333174"	"84"	"61"	"62"	"79"	"80"	"79"	"64"	"67"	"68"	"67"	"36"	"70"	"72"	"58"	"64"	"59"	"71"	"42"	"61"	"68"	"45"	"71"	"100"
