"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_2"	"response.DoM_3"	"response.DoM_2"	"response.Self_3"	"response.Comfort_2"	"response.ToM_1"	"response.ToM_2"	"response.Self_1"	"response.Plan_2"	"response.Sleep_3"	"response.DoM_1"	"response.Plan_1"	"response.SomA_1"	"response.Self_2"	"response.ToM_3"	"response.Plan_3"	"response.SomA_3"	"response.Sleep_2"	"response.Sleep_1"	"response.Comfort_1"	"response.Comfort_3"	"response.Check_1"	"response.Check_2"
"81295.599999994"	"questionnaire"	"1.0"	"06/01/2023"	"10:32:20"	"multiple-slider"	"9"	"793909"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.44"	"153"	"0:22"	"8.00035"	"43"	"56"	"56"	"56"	"36"	"65"	"63"	"55"	"26"	"76"	"37"	"21"	"68"	"66"	"11"	"59"	"42"	"72"	"72"	"58"	"58"	"100"	"100"
