"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.ToM_1"	"response.SomA_2"	"response.Self_1"	"response.Self_2"	"response.DoM_3"	"response.Sleep_2"	"response.DoM_2"	"response.Comfort_1"	"response.Self_3"	"response.Comfort_2"	"response.Sleep_1"	"response.Comfort_3"	"response.Plan_2"	"response.SomA_1"	"response.Sleep_3"	"response.SomA_3"	"response.DoM_1"	"response.Plan_3"	"response.ToM_3"	"response.Plan_1"	"response.Check_1"	"response.Check_2"
"65158.4000000358"	"questionnaire"	"1.0"	"11/02/2023"	"12:16:41"	"multiple-slider"	"9"	"611781"	"0.0-9.0"	"563"	"1034"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.28"	"016"	"0:22"	"8.00007833333313"	"100"	"100"	"23"	"84"	"81"	"25"	"85"	"18"	"88"	"92"	"74"	"92"	"91"	"19"	"16"	"93"	"64"	"26"	"80"	"26"	"86"	"87"	"100"
