"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_2"	"response.Self_2"	"response.Plan_3"	"response.Sleep_2"	"response.DoM_1"	"response.DoM_3"	"response.SomA_1"	"response.Plan_2"	"response.Comfort_3"	"response.SomA_3"	"response.Self_3"	"response.ToM_1"	"response.SomA_2"	"response.Comfort_1"	"response.Sleep_1"	"response.Sleep_3"	"response.ToM_3"	"response.Self_1"	"response.Plan_1"	"response.DoM_2"	"response.ToM_2"	"response.Check_1"	"response.Check_2"
"97234.4000000004"	"questionnaire"	"1.0"	"29/12/2022"	"16:46:04"	"multiple-slider"	"9"	"669976"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.82"	"131"	"0:22"	"8.00026333333332"	"50"	"0"	"32"	"34"	"34"	"35"	"100"	"0"	"0"	"100"	"0"	"0"	"100"	"27"	"26"	"27"	"0"	"0"	"52"	"62"	"0"	"100"	"100"
