"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_2"	"response.Self_2"	"response.SomA_1"	"response.SomA_2"	"response.Self_3"	"response.Comfort_1"	"response.Plan_1"	"response.Plan_2"	"response.DoM_2"	"response.DoM_3"	"response.Comfort_3"	"response.Sleep_2"	"response.ToM_2"	"response.Sleep_1"	"response.Self_1"	"response.Plan_3"	"response.Sleep_3"	"response.DoM_1"	"response.SomA_3"	"response.ToM_1"	"response.ToM_3"	"response.Check_1"	"response.Check_2"
"77335.3999999762"	"questionnaire"	"1.0"	"24/02/2023"	"13:47:23"	"multiple-slider"	"9"	"688415"	"0.0-9.0"	"563"	"1134"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.07"	"025"	"0:22"	"8.00036333333453"	"70"	"76"	"80"	"80"	"86"	"100"	"42"	"39"	"42"	"38"	"91"	"37"	"50"	"57"	"57"	"40"	"41"	"24"	"93"	"32"	"52"	"99"	"100"
