"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.Self_2"	"response.ToM_2"	"response.Comfort_1"	"response.Plan_3"	"response.DoM_3"	"response.Sleep_3"	"response.Plan_2"	"response.Self_1"	"response.SomA_1"	"response.DoM_1"	"response.Plan_1"	"response.DoM_2"	"response.Self_3"	"response.ToM_1"	"response.Sleep_1"	"response.SomA_2"	"response.SomA_3"	"response.ToM_3"	"response.Comfort_2"	"response.Sleep_2"	"response.Check_1"	"response.Check_2"
"52818"	"questionnaire"	"1.0"	"15/03/2023"	"17:13:27"	"multiple-slider"	"9"	"631998"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.51"	"045"	"0:22"	"8.00008666667143"	"64"	"64"	"63"	"67"	"35"	"39"	"59"	"59"	"59"	"57"	"63"	"64"	"64"	"65"	"67"	"68"	"66"	"67"	"59"	"63"	"69"	"100"	"100"
