"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_2"	"response.Comfort_1"	"response.Sleep_3"	"response.Comfort_3"	"response.Plan_2"	"response.Plan_3"	"response.Self_2"	"response.Self_3"	"response.DoM_3"	"response.Sleep_1"	"response.Sleep_2"	"response.ToM_2"	"response.ToM_1"	"response.SomA_3"	"response.SomA_2"	"response.ToM_3"	"response.Comfort_2"	"response.Self_1"	"response.SomA_1"	"response.DoM_1"	"response.Plan_1"	"response.Check_1"	"response.Check_2"
"93351.8999999762"	"questionnaire"	"1.0"	"27/12/2022"	"13:56:55"	"multiple-slider"	"9"	"697487"	"0.0-9.0"	"600"	"1024"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.35"	"134"	"0:22"	"8.00033166666677"	"0"	"100"	"100"	"100"	"0"	"100"	"0"	"100"	"0"	"100"	"100"	"100"	"100"	"0"	"0"	"0"	"100"	"100"	"0"	"0"	"100"	"100"	"100"
