"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_3"	"response.Comfort_3"	"response.Sleep_3"	"response.Plan_2"	"response.ToM_3"	"response.SomA_1"	"response.Self_2"	"response.DoM_3"	"response.Self_3"	"response.Comfort_1"	"response.DoM_2"	"response.SomA_2"	"response.Comfort_2"	"response.Sleep_2"	"response.Self_1"	"response.Plan_1"	"response.ToM_2"	"response.DoM_1"	"response.ToM_1"	"response.SomA_3"	"response.Sleep_1"	"response.Check_1"	"response.Check_2"
"89500.5999999642"	"questionnaire"	"1.0"	"14/01/2023"	"09:49:08"	"multiple-slider"	"9"	"663423"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.3"	"147"	"0:22"	"8.00026333333353"	"92"	"85"	"80"	"86"	"87"	"84"	"83"	"75"	"85"	"65"	"75"	"0"	"72"	"79"	"86"	"90"	"85"	"83"	"86"	"0"	"89"	"99"	"94"
