"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_1"	"response.Sleep_1"	"response.SomA_1"	"response.Self_3"	"response.Plan_1"	"response.Sleep_3"	"response.Self_2"	"response.DoM_1"	"response.Plan_2"	"response.DoM_3"	"response.SomA_3"	"response.Self_1"	"response.ToM_3"	"response.Comfort_3"	"response.DoM_2"	"response.Comfort_1"	"response.Plan_3"	"response.SomA_2"	"response.ToM_2"	"response.Sleep_2"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"78423.5999999046"	"questionnaire"	"1.0"	"03/03/2023"	"17:22:37"	"multiple-slider"	"9"	"615387"	"0.0-9.0"	"600"	"1024"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.05"	"034"	"0:22"	"8.00019666666587"	"91"	"15"	"85"	"81"	"87"	"26"	"66"	"69"	"70"	"26"	"9"	"78"	"23"	"94"	"71"	"93"	"100"	"0"	"1"	"100"	"23"	"90"	"81"
