"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_3"	"response.Self_1"	"response.DoM_3"	"response.DoM_2"	"response.SomA_3"	"response.Self_3"	"response.Sleep_1"	"response.Comfort_1"	"response.Plan_2"	"response.DoM_1"	"response.Plan_3"	"response.Plan_1"	"response.ToM_2"	"response.SomA_1"	"response.ToM_1"	"response.SomA_2"	"response.ToM_3"	"response.Self_2"	"response.Sleep_2"	"response.Comfort_3"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"63154.8999999762"	"questionnaire"	"1.0"	"07/04/2023"	"14:48:30"	"multiple-slider"	"9"	"669027"	"0.0-9.0"	"657"	"1366"	"chrome"	"112.0.0"	"FALSE"	"Windows 10"	"60.44"	"066"	"0:22"	"8.00025333333413"	"68"	"65"	"67"	"17"	"64"	"33"	"70"	"64"	"26"	"35"	"38"	"62"	"64"	"39"	"64"	"61"	"32"	"33"	"67"	"66"	"50"	"100"	"96"
