"success"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"participant_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"width"	"height"	"webaudio"	"fullscreen"	"webcam"	"microphone"	"screen"	"version"	"date"	"time"	"timeout"	"failed_images"	"failed_audio"	"failed_video"	"rt"	"stimulus"	"response"	"trial_duration"	"block"	"correct_response"	"prestimulus_duration"	"correct"	"type"	"illusion_strength"	"illusion_difference"	"block_number"	"trial_number"
"TRUE"	"fullscreen"	"0"	"31470"	"0.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"browser-check"	"1"	"32481"	"0.0-1.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	"1022"	"620"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"browser_info"	"1.0"	"24/12/2022"	"17:46:34"	n/a	"NULL"	"NULL"	"NULL"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
"TRUE"	"preload"	"2"	"32491"	"0.0-2.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"FALSE"	"list()"	"list()"	"list()"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-button-response"	"3"	"60555"	"0.0-3.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"illusion_instructions"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"28062"	"<p><b>Illusion Game</b></p><p>In this game of speed and reflex, you will need to make <b>visual judgments</b> (for instance, which circle is the biggest, or which line is the longest), as fast and as correctly as possible, while <b>resisting different visual illusions</b>.</p><p>We are going to start with some examples of all the illusions you will encounter in the game.</p>"	"0"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
"TRUE"	"preload"	"4"	"60873"	"0.0-3.0-1.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"FALSE"	"list()"	"list()"	"list()"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"5"	"73323"	"0.0-3.0-1.0-1.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"12447"	"<p><b>Practice</b></p><p>In this part, two red circles will appear side by side on the screen.</p><p>Your task is to select which <b>red circle is bigger</b> in size as fast as you can, without making errors.</p><p>Don't get distracted by the surrounding black circles around the red circles!</p><p>Press <b>the LEFT or the RIGHT arrow</b> to indicate which is the bigger <b>red circle.</b></p><div style='float: center'><img src='materials/instructions/Ebbinghaus_Demo.png' height='300'></img><p><img src='utils/answer/answer_leftright_keyboard.PNG' height='150'></img></p><p class='small'>In this example, the correct answer is the <b>LEFT arrow</b>.</p></div><p>Are you ready? <b>Press ENTER to start</b></p>"	"enter"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"6"	"75031"	"0.0-3.0-1.0-2.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 31%; padding-right: 33%; padding-top: 24%; padding-bottom: 48%\">+</p>"	n/a	"1186"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"7"	"77148"	"0.0-3.0-1.0-2.0-1.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"2102"	"stimuli/Ebbinghaus_1000000_1.40000.png"	"arrowleft"	n/a	"Ebbinghaus"	"arrowleft"	"1708"	"TRUE"	"Ebbinghaus"	"100000000000"	"1.4000000000"	"1"	"1"
n/a	"html-keyboard-response"	"8"	"78263"	"0.0-3.0-1.0-2.0-0.1"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 2%; padding-right: 28%; padding-top: 35%; padding-bottom: 33%\">+</p>"	n/a	"1096"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"9"	"79240"	"0.0-3.0-1.0-2.0-1.1"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"976"	"stimuli/Ebbinghaus_1000000_-1.4000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowright"	"1115"	"TRUE"	"Ebbinghaus"	"100000000000"	"-1.400000000"	"1"	"2"
n/a	"html-keyboard-response"	"10"	"80277"	"0.0-3.0-1.0-2.0-0.2"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 14%; padding-right: 44%; padding-top: 32%; padding-bottom: 17%\">+</p>"	n/a	"1026"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"11"	"81000"	"0.0-3.0-1.0-2.0-1.2"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"722"	"stimuli/Ebbinghaus_0000000_1.40000.png"	"arrowleft"	n/a	"Ebbinghaus"	"arrowleft"	"1037"	"TRUE"	"Ebbinghaus"	"000000000000"	"1.4000000000"	"1"	"3"
n/a	"html-keyboard-response"	"12"	"82415"	"0.0-3.0-1.0-2.0-0.3"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 48%; padding-right: 23%; padding-top: 26%; padding-bottom: 43%\">+</p>"	n/a	"1396"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"13"	"83246"	"0.0-3.0-1.0-2.0-1.3"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"830"	"stimuli/Ebbinghaus_0000000_-1.4000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowright"	"1415"	"TRUE"	"Ebbinghaus"	"000000000000"	"-1.400000000"	"1"	"4"
n/a	"html-keyboard-response"	"14"	"84740"	"0.0-3.0-1.0-2.0-0.4"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 43%; padding-right: 27%; padding-top: 7%; padding-bottom: 31%\">+</p>"	n/a	"1481"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"15"	"87950"	"0.0-3.0-1.0-2.0-1.4"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"3210"	"stimuli/Ebbinghaus_-100000_-1.4000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowright"	"1494"	"TRUE"	"Ebbinghaus"	"-10000000000"	"-1.400000000"	"1"	"5"
n/a	"html-keyboard-response"	"16"	"89305"	"0.0-3.0-1.0-2.0-0.5"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 46%; padding-right: 21%; padding-top: 32%; padding-bottom: 9%\">+</p>"	n/a	"1340"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"17"	"91410"	"0.0-3.0-1.0-2.0-1.5"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"2104"	"stimuli/Ebbinghaus_-100000_1.40000.png"	"arrowright"	n/a	"Ebbinghaus"	"arrowleft"	"1355"	"FALSE"	"Ebbinghaus"	"-10000000000"	"1.4000000000"	"1"	"6"
n/a	"html-button-response"	"18"	"104218"	"0.0-3.0-1.0-3.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"practice_block_results"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"12804"	"<p style='color:rgb(76,175,80);'> Correct Responses: <b>83.33%</b></p><hr><p style='color:rgb(233,30,99);'> Average Response Time: <b>1657.33</b> ms.</p>"	"0"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
"TRUE"	"preload"	"19"	"104740"	"0.0-3.0-2.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"FALSE"	"list()"	"list()"	"list()"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"20"	"123526"	"0.0-3.0-2.0-1.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"18785"	"<p><b>Practice</b></p><p>In this part, two horizontal red lines will appear one above the other.</p><p>Your task is to select which <b>line is longer</b> in length as fast as you can, without making errors.</p><p>Don't get distracted by the surrounding black arrows at the end of the red lines!</p><p>Press <b>the UP or the DOWN arrow</b> to indicate where is the longer <b>red line.</b></p><div style='float: center'><img src='materials/instructions/MullerLyer_Demo.png' height='300'></img><p><img src='utils/answer/answer_updown_keyboard.PNG' height='150'></img></p><p class='small'>In this example, the correct answer is the <b>UP arrow</b>.</p></div><p>Are you ready? <b>Press ENTER to start</b></p>"	"enter"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"html-keyboard-response"	"21"	"125451"	"0.0-3.0-2.0-2.0-0.0"	"yuqm8t"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.09"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 38%; padding-right: 24%; padding-top: 41%; padding-bottom: 49%\">+</p>"	n/a	"1401"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
