"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.DoM_3"	"response.Plan_3"	"response.Sleep_2"	"response.SomA_3"	"response.ToM_3"	"response.Plan_1"	"response.DoM_1"	"response.Comfort_2"	"response.Sleep_1"	"response.DoM_2"	"response.Self_1"	"response.Comfort_1"	"response.Self_2"	"response.Self_3"	"response.ToM_1"	"response.Sleep_3"	"response.SomA_2"	"response.Comfort_3"	"response.Plan_2"	"response.SomA_1"	"response.Check_1"	"response.Check_2"
"189185.099999905"	"questionnaire"	"1.0"	"31/01/2023"	"17:30:54"	"multiple-slider"	"9"	"869816"	"0.0-9.0"	"620"	"952"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.43"	"010"	"0:22"	"8.00017666666905"	"56"	"41"	"47"	"55"	"70"	"21"	"34"	"17"	"54"	"68"	"48"	"21"	"81"	"27"	"30"	"27"	"57"	"3"	"56"	"57"	"70"	"94"	"25"
