"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_1"	"response.SomA_3"	"response.Plan_1"	"response.Self_3"	"response.Self_2"	"response.Comfort_2"	"response.Sleep_2"	"response.SomA_2"	"response.DoM_2"	"response.SomA_1"	"response.Plan_3"	"response.Plan_2"	"response.DoM_3"	"response.Comfort_3"	"response.Sleep_1"	"response.ToM_1"	"response.Self_1"	"response.ToM_2"	"response.ToM_3"	"response.DoM_1"	"response.Sleep_3"	"response.Check_1"	"response.Check_2"
"83164.4000000004"	"questionnaire"	"1.0"	"27/03/2023"	"10:21:29"	"multiple-slider"	"9"	"753617"	"0.0-9.0"	"657"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.37"	"059"	"0:22"	"8.00003666666667"	"100"	"100"	"0"	"68"	"0"	"84"	"64"	"0"	"100"	"70"	"0"	"0"	"65"	"100"	"100"	"66"	"67"	"92"	"0"	"21"	"100"	"23"	"100"
