"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_1"	"response.Plan_1"	"response.Comfort_1"	"response.SomA_2"	"response.ToM_2"	"response.Self_1"	"response.Comfort_3"	"response.DoM_2"	"response.Plan_3"	"response.DoM_3"	"response.Comfort_2"	"response.Self_3"	"response.SomA_1"	"response.SomA_3"	"response.Self_2"	"response.ToM_3"	"response.ToM_1"	"response.Sleep_2"	"response.Sleep_3"	"response.Plan_2"	"response.Sleep_1"	"response.Check_1"	"response.Check_2"
"89211.6000000089"	"questionnaire"	"1.0"	"30/12/2022"	"09:54:05"	"multiple-slider"	"9"	"622957"	"0.0-9.0"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.7"	"122"	"0:22"	"8.00026166666672"	"66"	"100"	"39"	"0"	"66"	"21"	"50"	"40"	"41"	"31"	"33"	"66"	"68"	"33"	"33"	"33"	"72"	"34"	"73"	"41"	"95"	"100"	"100"
