"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.DoM_3"	"response.Self_3"	"response.ToM_3"	"response.Plan_1"	"response.Comfort_1"	"response.Self_2"	"response.Plan_3"	"response.Sleep_1"	"response.SomA_2"	"response.Plan_2"	"response.Comfort_3"	"response.Sleep_2"	"response.Self_1"	"response.SomA_1"	"response.Comfort_2"	"response.DoM_2"	"response.Sleep_3"	"response.ToM_1"	"response.SomA_3"	"response.ToM_2"	"response.DoM_1"	"response.Check_1"	"response.Check_2"
"88105.900000006"	"questionnaire"	"1.0"	"12/01/2023"	"16:43:41"	"multiple-slider"	"9"	"653766"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.77"	"132"	"0:22"	"8.0001900000001"	"32"	"78"	"63"	"89"	"100"	"34"	"70"	"79"	"33"	"68"	"100"	"64"	"32"	"0"	"69"	"81"	"79"	"40"	"23"	"24"	"79"	"100"	"100"
