"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_1"	"response.SomA_2"	"response.Self_2"	"response.DoM_2"	"response.Sleep_1"	"response.SomA_3"	"response.Plan_2"	"response.SomA_1"	"response.Self_1"	"response.Self_3"	"response.Sleep_3"	"response.Comfort_2"	"response.ToM_2"	"response.Sleep_2"	"response.DoM_3"	"response.ToM_1"	"response.Comfort_3"	"response.DoM_1"	"response.ToM_3"	"response.Plan_1"	"response.Plan_3"	"response.Check_1"	"response.Check_2"
"151564.9"	"questionnaire"	"1.0"	"29/12/2022"	"12:56:20"	"multiple-slider"	"9"	"771521"	"0.0-9.0"	"620"	"1022"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.2"	"129"	"0:22"	"8.00014833333333"	"70"	"32"	"70"	"62"	"62"	"50"	"28"	"100"	"65"	"64"	"26"	"26"	"72"	"61"	"39"	"57"	"100"	"55"	"0"	"61"	"20"	"100"	"100"
