"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_1"	"response.Self_3"	"response.Comfort_1"	"response.Plan_3"	"response.Comfort_3"	"response.SomA_1"	"response.SomA_3"	"response.ToM_1"	"response.SomA_2"	"response.Self_2"	"response.ToM_3"	"response.ToM_2"	"response.DoM_2"	"response.Plan_1"	"response.Sleep_2"	"response.Self_1"	"response.Sleep_3"	"response.Comfort_2"	"response.DoM_1"	"response.DoM_3"	"response.Plan_2"	"response.Check_1"	"response.Check_2"
"67889.8999999762"	"questionnaire"	"1.0"	"07/01/2023"	"14:47:12"	"multiple-slider"	"9"	"649859"	"0.0-9.0"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"61.05"	"135"	"0:22"	"8.00033666666647"	"70"	"65"	"30"	"59"	"40"	"40"	"40"	"39"	"28"	"62"	"85"	"69"	"38"	"69"	"64"	"57"	"28"	"65"	"38"	"35"	"78"	"92"	"91"
